current_master_path	exact_literal	presentation_type	resolution_mechanism
groupFile/Clothing	skirt 12a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 12b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 12c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 12d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 12e	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 13a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 13b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 13c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 13d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 13e	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 14a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 14b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 14c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 14d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 14e	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 15a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 15b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 15c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 15d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 15e	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 15f	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 00	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 05	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 06	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 07	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 08	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 09	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt Back 10	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 11	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 12	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 13	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 14	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 15	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 16	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 17	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 18	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt Back 19	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt Back 20	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back l1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back l2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back l3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 00	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 05	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 06	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 07	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 08	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 09	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 10	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 11	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 12	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 13	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 14	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 15	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 16	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 17	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 18	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 19	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 20	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back left a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back left d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back m1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back m2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back m3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back middle 01	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 02	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 03	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 04	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 5	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle 6	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back middle d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back r1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back r2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back r3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 00	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 05	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 06	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 07	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 08	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 09	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 10	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 11	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 12	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 13	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 14	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 15	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 16	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 17	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 18	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 19	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 20	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt back right a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt back right d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt banner 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt banner 2	BONE	SCANNER_EXACT
groupFile/Clothing	Skirt Extend	FLEX	SILKWORM_EXACT
groupFile/Clothing	skirt flap left	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt flap right	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 00	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 01	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front 02	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front 03	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 05	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 06	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 07	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 08	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 09	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front 10	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 11	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 12	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 13	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 14	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 15	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 16	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 17	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 18	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 19	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front 20	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front l1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front l2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front l3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front left a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front left d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front m1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front m2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front m3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle 01	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle 02	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle 03	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle 1	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle 2	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle 3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle 4	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front middle a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front middle d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front r1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front r2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front r3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt front right a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt front right d	BONE	SCANNER_EXACT
groupFile/Clothing	Skirt Front1	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt L	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt L1	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt L2	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt L3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt left 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left side a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left side b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left side c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt left side d	BONE	SCANNER_EXACT
groupFile/Clothing	Skirt Line Fix	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt Preg	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt Pull Back	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt Pull Front	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt R	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt R1	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt R2	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt R3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt right 1	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right 2	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right 3	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right 4	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right side a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right side b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right side c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt right side d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt root	BONE	SCANNER_EXACT
groupFile/Clothing	skirt root back left	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt root back middle	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt root back right	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt Root Front	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt root left	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt root right	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt Short	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt Shorten	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt Shrink	FLEX	SILKWORM_EXACT
groupFile/Clothing	skirt side left 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 1	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt side left 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt side left 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt side left 2	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 4	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side left 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 01	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 02	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 03	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 04	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 1	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 1a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt side right 1b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt side right 1c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt side right 2	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 3	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 4	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 5	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt side right 6	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt tear	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt up	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt-Down-Back	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt-Down-Front	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt-Lift-Back	FLEX	SILKWORM_EXACT
groupFile/Clothing	Skirt-Lift-Front	FLEX	SILKWORM_EXACT
groupFile/Clothing	skirt-Root	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B	BONE	SCANNER_EXACT
groupFile/Clothing	Skirt.B.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.008	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.009	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.010	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.011	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.012	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.013	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.014	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.015	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.016	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.017	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.018	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.019	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.020	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.021	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.022	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.023	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.024	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.025	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.026	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.027	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.028	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.B.029	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.001	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.l.008	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.001	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.r.008	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.001	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b.x.008	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B1.L	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B1.L.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B1.L.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B1.R	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B1.R.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B1.R.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B2.L	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B2.L.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B2.L.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.l.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.l.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.l.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.l.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.l.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.l.008	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B2.R	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B2.R.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.B2.R.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.r.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.r.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.r.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.r.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.r.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.b2.r.008	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.Bk	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.BL	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.BR	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F	BONE	SCANNER_EXACT
groupFile/Clothing	Skirt.F.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.003	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.004	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.005	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.006	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.007	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.L	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.L.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.L.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.R	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.R.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F.R.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F2.L	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F2.L.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F2.L.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.l.003	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.l.004	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.l.005	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.l.006	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.l.007	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.l.008	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F2.R	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F2.R.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt.F2.R.002	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt.f2.r.003	BONE	SILKWORM_EXACT
